evt_block_time,feed_address,price_raw
2026-08-21 15:37:14.000 UTC,0x25e996ce8b3529885d429241156e83e7b7744049,71378940000
2026-08-24 00:00:47.000 UTC,0x25e996ce8b3529885d429241156e83e7b7744049,71492000000
2026-08-24 02:07:19.000 UTC,0x25e996ce8b3529885d429241156e83e7b7744049,71134500000
2026-08-24 06:05:54.000 UTC,0x25e996ce8b3529885d429241156e83e7b7744049,70766500000
2026-08-24 13:44:51.000 UTC,0x25e996ce8b3529885d429241156e83e7b7744049,70377845000
2026-08-24 15:37:53.000 UTC,0x25e996ce8b3529885d429241156e83e7b7744049,70759350000
2026-08-25 08:25:11.000 UTC,0x25e996ce8b3529885d429241156e83e7b7744049,71162450000
2026-08-26 00:36:29.000 UTC,0x25e996ce8b3529885d429241156e83e7b7744049,70799500000
2026-08-26 13:56:13.000 UTC,0x25e996ce8b3529885d429241156e83e7b7744049,71181930000
2026-08-26 21:07:21.000 UTC,0x25e996ce8b3529885d429241156e83e7b7744049,71539850000
2026-08-26 22:45:22.000 UTC,0x25e996ce8b3529885d429241156e83e7b7744049,71898535000
2026-08-27 00:46:25.000 UTC,0x25e996ce8b3529885d429241156e83e7b7744049,71527000000
2026-08-27 08:12:33.000 UTC,0x25e996ce8b3529885d429241156e83e7b7744049,71888435000
2026-08-27 13:35:39.000 UTC,0x25e996ce8b3529885d429241156e83e7b7744049,71518500000
2026-08-27 14:27:39.000 UTC,0x25e996ce8b3529885d429241156e83e7b7744049,71912135000
2026-08-28 14:28:05.000 UTC,0x25e996ce8b3529885d429241156e83e7b7744049,71961010000
2026-08-28 14:54:35.000 UTC,0x25e996ce8b3529885d429241156e83e7b7744049,72326500000
2026-08-28 15:51:07.000 UTC,0x25e996ce8b3529885d429241156e83e7b7744049,71962315000
2026-08-28 16:24:37.000 UTC,0x25e996ce8b3529885d429241156e83e7b7744049,71590000000
2026-08-31 00:00:31.000 UTC,0x25e996ce8b3529885d429241156e83e7b7744049,71178500000
2026-08-31 05:15:41.000 UTC,0x25e996ce8b3529885d429241156e83e7b7744049,71537000000
2026-08-14 13:46:56.000 UTC,0x78bcb218fa04b9b3a278ebc865ed320bf8defbac,77817000000
2026-08-17 00:00:23.000 UTC,0x78bcb218fa04b9b3a278ebc865ed320bf8defbac,77707999999
2026-08-17 19:30:10.000 UTC,0x78bcb218fa04b9b3a278ebc865ed320bf8defbac,77314500000
2026-08-18 06:00:51.000 UTC,0x78bcb218fa04b9b3a278ebc865ed320bf8defbac,76927000000
2026-08-19 06:01:18.000 UTC,0x78bcb218fa04b9b3a278ebc865ed320bf8defbac,76616000000
2026-08-19 12:44:55.000 UTC,0x78bcb218fa04b9b3a278ebc865ed320bf8defbac,77007040000
2026-08-20 12:03:20.000 UTC,0x78bcb218fa04b9b3a278ebc865ed320bf8defbac,76609670000
2026-08-20 19:58:00.000 UTC,0x78bcb218fa04b9b3a278ebc865ed320bf8defbac,76221000000
2026-08-21 11:25:52.000 UTC,0x78bcb218fa04b9b3a278ebc865ed320bf8defbac,76612540000
2026-08-24 00:00:19.000 UTC,0x78bcb218fa04b9b3a278ebc865ed320bf8defbac,76675000000
2026-08-24 13:43:34.000 UTC,0x78bcb218fa04b9b3a278ebc865ed320bf8defbac,76281835000
2026-08-25 09:14:13.000 UTC,0x78bcb218fa04b9b3a278ebc865ed320bf8defbac,76669665000
2026-08-26 09:14:39.000 UTC,0x78bcb218fa04b9b3a278ebc865ed320bf8defbac,76543650000
2026-08-26 21:15:23.000 UTC,0x78bcb218fa04b9b3a278ebc865ed320bf8defbac,76952125000
2026-08-27 21:15:49.000 UTC,0x78bcb218fa04b9b3a278ebc865ed320bf8defbac,77031600000
2026-08-28 14:53:08.000 UTC,0x78bcb218fa04b9b3a278ebc865ed320bf8defbac,77418065000
2026-08-28 16:18:39.000 UTC,0x78bcb218fa04b9b3a278ebc865ed320bf8defbac,77026515000
2026-08-31 00:00:33.000 UTC,0x78bcb218fa04b9b3a278ebc865ed320bf8defbac,76614000000
2026-08-14 13:06:16.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,34418530000
2026-08-14 13:12:46.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,34625640000
2026-08-14 13:16:16.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,34448960000
2026-08-14 13:29:46.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,34269425000
2026-08-14 13:30:46.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,34474000000
2026-08-14 13:32:16.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,34300000000
2026-08-14 13:35:16.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,34502500000
2026-08-14 13:37:46.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,34680994999
2026-08-14 13:49:17.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,34857830000
2026-08-14 14:05:47.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,35050160000
2026-08-14 14:11:47.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,34868500000
2026-08-14 14:19:47.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,34655605000
2026-08-14 14:34:17.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,34467500000
2026-08-14 14:45:18.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,34289000000
2026-08-14 14:56:18.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,34111500000
2026-08-14 15:09:48.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,33939500000
2026-08-14 15:20:48.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,33745500000
2026-08-14 15:28:18.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,33557910000
2026-08-14 15:29:48.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,33726000000
2026-08-14 16:00:49.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,33895555000
2026-08-14 16:30:20.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,34065500000
2026-08-14 16:59:20.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,33852500000
2026-08-14 17:33:21.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,34027500000
2026-08-14 18:19:22.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,34211000000
2026-08-17 00:00:54.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,34295500000
2026-08-17 06:49:57.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,34467000000
2026-08-17 10:04:01.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,34292525000
2026-08-17 11:57:32.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,34120960000
2026-08-17 13:30:56.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,33873500000
2026-08-17 13:44:57.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,34058500000
2026-08-17 13:49:27.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,34238500000
2026-08-17 13:54:27.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,34026185000
2026-08-17 15:01:28.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,34201000000
2026-08-17 15:18:58.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,33999000000
2026-08-17 15:54:29.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,34174500000
2026-08-17 16:23:59.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,34000500000
2026-08-17 19:26:02.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,34194570000
2026-08-17 19:33:32.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,34015999999
2026-08-17 19:51:33.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,33813000000
2026-08-17 21:17:34.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,33989060000
2026-08-18 02:13:26.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,33818500000
2026-08-18 02:47:57.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,33634000000
2026-08-18 08:07:29.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,33434490000
2026-08-18 13:30:34.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,33174650000
2026-08-18 13:32:04.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,33347265000
2026-08-18 13:36:05.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,33567465000
2026-08-18 13:38:34.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,33763150000
2026-08-18 13:40:04.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,33940245000
2026-08-18 13:44:35.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,33720685000
2026-08-18 13:49:04.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,33890999999
2026-08-18 13:50:34.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,33687455000
2026-08-18 13:57:04.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,33856595000
2026-08-18 14:10:05.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,33669410000
2026-08-18 15:45:06.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,33842000000
2026-08-18 16:01:07.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,34013000000
2026-08-18 16:16:37.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,33836860000
2026-08-18 17:25:08.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,33630500000
2026-08-19 04:53:51.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,33458500000
2026-08-19 08:04:25.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,33626170000
2026-08-19 08:41:26.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,33816015000
2026-08-19 09:26:27.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,33639060000
2026-08-19 12:53:31.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,33807275000
2026-08-19 13:33:31.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,34060500000
2026-08-19 13:39:01.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,33873285000
2026-08-19 13:49:31.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,33678000000
2026-08-19 13:59:02.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,33860000000
2026-08-19 14:20:32.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,34042000000
2026-08-19 14:22:32.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,33865625000
2026-08-19 14:27:32.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,34063000000
2026-08-19 14:30:32.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,34242410000
2026-08-19 14:39:02.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,34431750000
2026-08-19 14:43:03.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,34630095000
2026-08-19 15:01:03.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,34823190000
2026-08-19 15:09:33.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,34634500000
2026-08-19 16:09:04.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,34812795000
2026-08-19 17:25:06.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,34624690000
2026-08-19 18:01:06.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,34798500000
2026-08-19 19:56:38.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,34995500000
2026-08-20 06:36:20.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,35175000000
2026-08-20 08:05:52.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,34983000000
2026-08-20 08:33:52.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,34786915000
2026-08-20 11:00:25.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,34971395000
2026-08-20 11:50:26.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,34789020000
2026-08-20 12:11:56.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,34584435000
2026-08-20 12:36:57.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,34407485000
2026-08-20 13:29:58.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,34622965000
2026-08-20 13:35:28.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,34393000000
2026-08-20 14:17:28.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,34216999999
2026-08-20 14:27:59.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,34016675000
2026-08-20 15:11:00.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,34188000000
2026-08-20 15:30:30.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,34364000000
2026-08-20 15:55:00.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,34573735000
2026-08-20 16:53:01.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,34377000000
2026-08-20 17:38:02.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,34197000000
2026-08-20 18:49:34.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,34369285000
2026-08-20 20:01:06.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,34547985367
2026-08-21 00:47:41.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,34725000000
2026-08-21 07:16:48.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,34904000000
2026-08-21 09:52:20.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,35082390000
2026-08-21 10:18:51.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,34880570000
2026-08-21 13:30:55.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,35070655000
2026-08-21 13:32:25.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,34851525000
2026-08-21 13:50:25.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,35061435000
2026-08-21 13:59:25.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,35273635000
2026-08-21 14:00:25.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,35460500000
2026-08-21 14:05:25.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,35682440000
2026-08-21 14:06:55.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,35879505000
2026-08-21 14:21:25.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,35671500000
2026-08-21 14:25:55.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,35864615000
2026-08-21 14:28:26.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,36051285000
2026-08-21 14:34:26.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,35832500000
2026-08-21 14:37:26.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,35624000000
2026-08-21 14:51:26.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,35820660000
2026-08-21 14:56:56.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,36008250000
2026-08-21 15:02:56.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,36203000000
2026-08-21 15:07:56.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,36399000000
2026-08-21 15:10:26.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,36212500000
2026-08-21 15:22:57.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,36023500000
2026-08-21 15:41:57.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,36284225000
2026-08-21 16:09:58.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,36093925000
2026-08-21 16:17:28.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,36278000000
2026-08-21 16:58:29.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,36459500000
2026-08-21 17:59:59.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,36269135000
2026-08-21 18:22:30.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,36453530000
2026-08-21 19:39:19.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,36640950000
2026-08-21 19:51:19.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,36454730000
2026-08-21 19:56:19.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,36226490000
2026-08-24 00:00:42.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,36644500000
2026-08-24 02:00:14.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,36447500000
2026-08-24 03:19:16.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,36262000000
2026-08-24 04:01:47.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,36067000000
2026-08-24 06:56:50.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,36253999999
2026-08-24 08:02:50.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,36055205000
2026-08-24 09:08:22.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,36238350000
2026-08-24 12:33:26.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,36012330000
2026-08-24 12:45:26.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,36194440000
2026-08-24 13:30:57.000 UTC,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,35985975000
