block_time,current,feed_address,price
2026-07-27 19:31:23+00:00,68331565000,0x25e996ce8b3529885d429241156e83e7b7744049,683.31565
2026-07-28 00:22:58+00:00,67957999999,0x25e996ce8b3529885d429241156e83e7b7744049,679.57999999
2026-07-28 03:11:01+00:00,67614500000,0x25e996ce8b3529885d429241156e83e7b7744049,676.145
2026-07-24 00:33:37+00:00,16137000000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,161.37
2026-07-24 00:58:37+00:00,16219500000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,162.195
2026-07-24 07:10:46+00:00,16307500000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,163.075
2026-07-24 11:21:51+00:00,16224370000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,162.2437
2026-07-24 12:44:53+00:00,16118390000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,161.1839
2026-07-24 13:08:23+00:00,16002375000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,160.02375
2026-07-24 13:28:23+00:00,16148505000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,161.48505
2026-07-24 13:30:53+00:00,16054000000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,160.54
2026-07-24 13:31:23+00:00,15946499999,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,159.46499999
2026-07-24 13:32:23+00:00,15865500000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,158.655
2026-07-24 13:34:24+00:00,15766500000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,157.665
2026-07-24 13:40:24+00:00,15661500000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,156.615
2026-07-24 13:46:24+00:00,15761500000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,157.615
2026-07-24 13:51:24+00:00,15655500000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,156.555
2026-07-24 13:53:24+00:00,15555500000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,155.555
2026-07-24 14:00:24+00:00,15650000000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,156.5
2026-07-24 14:16:55+00:00,15569500000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,155.695
2026-07-24 14:19:24+00:00,15490500000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,154.905
2026-07-24 14:46:25+00:00,15412500000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,154.125
2026-07-24 14:52:25+00:00,15493000000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,154.93
2026-07-24 14:55:55+00:00,15575500000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,155.755
2026-07-24 15:11:26+00:00,15695670000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,156.9567
2026-07-24 15:15:26+00:00,15794115000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,157.94115
2026-07-24 15:43:26+00:00,15713150000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,157.1315
2026-07-24 16:04:28+00:00,15803500000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,158.035
2026-07-24 16:11:28+00:00,15883465000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,158.83465
2026-07-24 16:41:29+00:00,15800085000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,158.00085
2026-07-24 16:49:29+00:00,15712000000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,157.12
2026-07-24 17:04:29+00:00,15798000000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,157.98
2026-07-24 17:25:59+00:00,15876999999,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,158.76999999
2026-07-24 17:28:29+00:00,15970999999,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,159.70999999
2026-07-24 17:48:00+00:00,15885500000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,158.855
2026-07-24 18:37:31+00:00,15801910000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,158.0191
2026-07-24 19:07:49+00:00,15701900000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,157.019
2026-07-24 19:55:20+00:00,15785500000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,157.855
2026-07-27 00:00:17+00:00,16182500000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,161.825
2026-07-27 01:16:18+00:00,16094500000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,160.945
2026-07-27 04:22:52+00:00,16179500000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,161.795
2026-07-27 06:04:24+00:00,16270499999,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,162.70499999
2026-07-27 11:27:17+00:00,16175160000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,161.7516
2026-07-27 13:28:20+00:00,16263935000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,162.63935
2026-07-27 13:30:50+00:00,16486000000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,164.86
2026-07-27 13:31:50+00:00,16390005000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,163.90005
2026-07-27 13:36:20+00:00,16563000000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,165.63
2026-07-27 13:38:50+00:00,16646085000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,166.46085
2026-07-27 13:41:50+00:00,16756380000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,167.5638
2026-07-27 13:46:20+00:00,16671790000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,166.7179
2026-07-27 13:59:43+00:00,16549360000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,165.4936
2026-07-27 14:04:43+00:00,16642000000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,166.42
2026-07-27 14:11:13+00:00,16557110000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,165.5711
2026-07-27 14:23:44+00:00,16445999999,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,164.45999999
2026-07-27 14:29:44+00:00,16350655000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,163.50655
2026-07-27 14:31:00+00:00,16247915000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,162.47915
2026-07-27 14:37:01+00:00,16097865000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,160.97865
2026-07-27 14:47:31+00:00,16184000000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,161.84
2026-07-27 15:04:32+00:00,16275000000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,162.75
2026-07-27 15:13:02+00:00,16357000000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,163.57
2026-07-27 15:24:32+00:00,16270985000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,162.70985
2026-07-27 15:38:32+00:00,16172000000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,161.72
2026-07-27 15:43:02+00:00,16292875000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,162.92875
2026-07-27 15:54:32+00:00,16209155000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,162.09155
2026-07-27 16:05:33+00:00,16292500000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,162.925
2026-07-27 16:12:33+00:00,16402880000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,164.0288
2026-07-27 16:17:03+00:00,16313605000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,163.13605
2026-07-27 16:26:03+00:00,16419325000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,164.19325
2026-07-27 16:31:04+00:00,16503500000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,165.035
2026-07-27 16:35:34+00:00,16601500000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,166.015
2026-07-27 16:54:34+00:00,16514195000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,165.14195
2026-07-27 17:23:34+00:00,16606615000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,166.06615
2026-07-27 17:57:35+00:00,16702499999,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,167.02499999
2026-07-27 18:12:05+00:00,16613500000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,166.135
2026-07-27 19:07:37+00:00,16724235000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,167.24235
2026-07-27 22:43:10+00:00,16601375000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,166.01375
2026-07-27 22:58:41+00:00,16515185000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,165.15185
2026-07-27 23:47:41+00:00,16432575000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,164.32575
2026-07-28 00:32:12+00:00,16349000000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,163.49
2026-07-28 01:06:43+00:00,16240500000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,162.405
2026-07-28 01:35:14+00:00,16324500000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,163.245
2026-07-28 02:01:14+00:00,16238500000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,162.385
2026-07-28 03:37:47+00:00,16325000000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,163.25
2026-07-28 04:45:19+00:00,16239999999,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,162.39999999
2026-07-28 06:37:26+00:00,16330000000,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,163.3
2026-07-24 01:35:19+00:00,12329499999,0x315afd0f71d5407b99ad19ab001a67af40fbaaf4,123.29499999
2026-07-24 02:57:50+00:00,12265500000,0x315afd0f71d5407b99ad19ab001a67af40fbaaf4,122.655
2026-07-24 07:10:55+00:00,12327000000,0x315afd0f71d5407b99ad19ab001a67af40fbaaf4,123.27
2026-07-24 07:25:25+00:00,12393000000,0x315afd0f71d5407b99ad19ab001a67af40fbaaf4,123.93
2026-07-24 08:03:26+00:00,12463745000,0x315afd0f71d5407b99ad19ab001a67af40fbaaf4,124.63745
2026-07-24 12:41:32+00:00,12349445000,0x315afd0f71d5407b99ad19ab001a67af40fbaaf4,123.49445
2026-07-24 12:42:32+00:00,12482790000,0x315afd0f71d5407b99ad19ab001a67af40fbaaf4,124.8279
2026-07-24 13:00:03+00:00,12414205000,0x315afd0f71d5407b99ad19ab001a67af40fbaaf4,124.14205
2026-07-24 13:28:03+00:00,12493830000,0x315afd0f71d5407b99ad19ab001a67af40fbaaf4,124.9383
2026-07-24 13:31:33+00:00,12431000000,0x315afd0f71d5407b99ad19ab001a67af40fbaaf4,124.31
2026-07-24 13:32:33+00:00,12323280000,0x315afd0f71d5407b99ad19ab001a67af40fbaaf4,123.2328
2026-07-24 13:35:33+00:00,12414000000,0x315afd0f71d5407b99ad19ab001a67af40fbaaf4,124.14
2026-07-24 13:39:33+00:00,12333500000,0x315afd0f71d5407b99ad19ab001a67af40fbaaf4,123.335
2026-07-24 13:52:03+00:00,12250500000,0x315afd0f71d5407b99ad19ab001a67af40fbaaf4,122.505
2026-07-24 14:23:34+00:00,12314000000,0x315afd0f71d5407b99ad19ab001a67af40fbaaf4,123.14
2026-07-24 15:00:04+00:00,12377775000,0x315afd0f71d5407b99ad19ab001a67af40fbaaf4,123.77775
2026-07-24 16:48:36+00:00,12313235000,0x315afd0f71d5407b99ad19ab001a67af40fbaaf4,123.13235
2026-07-24 17:58:37+00:00,12377605000,0x315afd0f71d5407b99ad19ab001a67af40fbaaf4,123.77605
2026-07-24 18:49:09+00:00,12439500000,0x315afd0f71d5407b99ad19ab001a67af40fbaaf4,124.395
2026-07-24 19:26:39+00:00,12376130000,0x315afd0f71d5407b99ad19ab001a67af40fbaaf4,123.7613
2026-07-24 19:51:40+00:00,12306035000,0x315afd0f71d5407b99ad19ab001a67af40fbaaf4,123.06035
2026-07-27 00:00:38+00:00,12302500000,0x315afd0f71d5407b99ad19ab001a67af40fbaaf4,123.025
2026-07-27 00:02:07+00:00,12368000000,0x315afd0f71d5407b99ad19ab001a67af40fbaaf4,123.68
2026-07-27 05:56:44+00:00,12430000000,0x315afd0f71d5407b99ad19ab001a67af40fbaaf4,124.3
2026-07-27 08:31:47+00:00,12503460000,0x315afd0f71d5407b99ad19ab001a67af40fbaaf4,125.0346
2026-07-27 13:10:39+00:00,12566780000,0x315afd0f71d5407b99ad19ab001a67af40fbaaf4,125.6678
2026-07-27 13:30:57+00:00,12712160000,0x315afd0f71d5407b99ad19ab001a67af40fbaaf4,127.1216
2026-07-27 13:31:27+00:00,12609500000,0x315afd0f71d5407b99ad19ab001a67af40fbaaf4,126.095
2026-07-27 13:34:27+00:00,12541950000,0x315afd0f71d5407b99ad19ab001a67af40fbaaf4,125.4195
2026-07-27 13:35:27+00:00,12618500000,0x315afd0f71d5407b99ad19ab001a67af40fbaaf4,126.185
2026-07-27 13:36:27+00:00,12712500000,0x315afd0f71d5407b99ad19ab001a67af40fbaaf4,127.125
2026-07-27 13:38:27+00:00,12809500000,0x315afd0f71d5407b99ad19ab001a67af40fbaaf4,128.095
2026-07-27 13:47:57+00:00,12734500000,0x315afd0f71d5407b99ad19ab001a67af40fbaaf4,127.345
2026-07-27 13:52:03+00:00,12803500000,0x315afd0f71d5407b99ad19ab001a67af40fbaaf4,128.035
2026-07-27 14:12:03+00:00,12730000000,0x315afd0f71d5407b99ad19ab001a67af40fbaaf4,127.3
2026-07-27 14:15:33+00:00,12798500000,0x315afd0f71d5407b99ad19ab001a67af40fbaaf4,127.985
2026-07-27 14:23:03+00:00,12725385000,0x315afd0f71d5407b99ad19ab001a67af40fbaaf4,127.25385
2026-07-27 14:43:03+00:00,12661000000,0x315afd0f71d5407b99ad19ab001a67af40fbaaf4,126.61
2026-07-27 14:54:04+00:00,12726295000,0x315afd0f71d5407b99ad19ab001a67af40fbaaf4,127.26295
2026-07-27 15:12:34+00:00,12809750000,0x315afd0f71d5407b99ad19ab001a67af40fbaaf4,128.0975
2026-07-27 15:19:04+00:00,12882500000,0x315afd0f71d5407b99ad19ab001a67af40fbaaf4,128.825
2026-07-27 15:26:35+00:00,12957180000,0x315afd0f71d5407b99ad19ab001a67af40fbaaf4,129.5718
2026-07-27 16:28:36+00:00,13037125000,0x315afd0f71d5407b99ad19ab001a67af40fbaaf4,130.37125
2026-07-27 17:15:07+00:00,13111500000,0x315afd0f71d5407b99ad19ab001a67af40fbaaf4,131.115
2026-07-27 17:23:07+00:00,13187520000,0x315afd0f71d5407b99ad19ab001a67af40fbaaf4,131.8752
2026-07-27 18:19:38+00:00,13119085000,0x315afd0f71d5407b99ad19ab001a67af40fbaaf4,131.19085
2026-07-27 18:54:08+00:00,13186240000,0x315afd0f71d5407b99ad19ab001a67af40fbaaf4,131.8624
2026-07-27 19:47:09+00:00,13092105000,0x315afd0f71d5407b99ad19ab001a67af40fbaaf4,130.92105
2026-07-27 19:59:40+00:00,13162500000,0x315afd0f71d5407b99ad19ab001a67af40fbaaf4,131.625
2026-07-27 22:14:42+00:00,13089730000,0x315afd0f71d5407b99ad19ab001a67af40fbaaf4,130.8973
2026-07-28 01:15:16+00:00,13019000000,0x315afd0f71d5407b99ad19ab001a67af40fbaaf4,130.19
2026-07-28 03:18:49+00:00,13085500000,0x315afd0f71d5407b99ad19ab001a67af40fbaaf4,130.855
2026-07-28 04:39:50+00:00,13151000000,0x315afd0f71d5407b99ad19ab001a67af40fbaaf4,131.51
2026-07-24 01:06:00+00:00,12280000000,0x4a9abc759e0b7b0ba98b5fd39c419a5d3e962aaf,122.8
2026-07-24 02:05:01+00:00,12216499999,0x4a9abc759e0b7b0ba98b5fd39c419a5d3e962aaf,122.16499999
2026-07-24 03:21:03+00:00,12141999999,0x4a9abc759e0b7b0ba98b5fd39c419a5d3e962aaf,121.41999999
2026-07-24 07:10:07+00:00,12212000000,0x4a9abc759e0b7b0ba98b5fd39c419a5d3e962aaf,122.12
2026-07-24 08:03:08+00:00,12289880000,0x4a9abc759e0b7b0ba98b5fd39c419a5d3e962aaf,122.8988
2026-07-24 08:10:39+00:00,12363360000,0x4a9abc759e0b7b0ba98b5fd39c419a5d3e962aaf,123.6336
2026-07-24 08:25:39+00:00,12295075000,0x4a9abc759e0b7b0ba98b5fd39c419a5d3e962aaf,122.95075
2026-07-24 09:16:10+00:00,12365625000,0x4a9abc759e0b7b0ba98b5fd39c419a5d3e962aaf,123.65625
2026-07-24 10:21:11+00:00,12302710000,0x4a9abc759e0b7b0ba98b5fd39c419a5d3e962aaf,123.0271
2026-07-24 11:38:13+00:00,12233920000,0x4a9abc759e0b7b0ba98b5fd39c419a5d3e962aaf,122.3392
2026-07-24 13:36:32+00:00,12158500000,0x4a9abc759e0b7b0ba98b5fd39c419a5d3e962aaf,121.585
2026-07-24 13:37:32+00:00,12086715000,0x4a9abc759e0b7b0ba98b5fd39c419a5d3e962aaf,120.86715
2026-07-24 13:40:02+00:00,12015500000,0x4a9abc759e0b7b0ba98b5fd39c419a5d3e962aaf,120.155
2026-07-24 13:41:32+00:00,11941000000,0x4a9abc759e0b7b0ba98b5fd39c419a5d3e962aaf,119.41
2026-07-24 13:43:32+00:00,11857935000,0x4a9abc759e0b7b0ba98b5fd39c419a5d3e962aaf,118.57935
2026-07-24 13:46:32+00:00,11785499999,0x4a9abc759e0b7b0ba98b5fd39c419a5d3e962aaf,117.85499999
2026-07-24 13:48:03+00:00,11847070000,0x4a9abc759e0b7b0ba98b5fd39c419a5d3e962aaf,118.4707
2026-07-24 13:52:33+00:00,11761500000,0x4a9abc759e0b7b0ba98b5fd39c419a5d3e962aaf,117.615
2026-07-24 13:55:33+00:00,11679390000,0x4a9abc759e0b7b0ba98b5fd39c419a5d3e962aaf,116.7939
2026-07-24 14:00:33+00:00,11745075000,0x4a9abc759e0b7b0ba98b5fd39c419a5d3e962aaf,117.45075
2026-07-24 14:16:03+00:00,11668895000,0x4a9abc759e0b7b0ba98b5fd39c419a5d3e962aaf,116.68895
2026-07-24 14:19:03+00:00,11606435000,0x4a9abc759e0b7b0ba98b5fd39c419a5d3e962aaf,116.06435
2026-07-24 14:28:03+00:00,11666499999,0x4a9abc759e0b7b0ba98b5fd39c419a5d3e962aaf,116.66499999
2026-07-24 14:36:33+00:00,11733500000,0x4a9abc759e0b7b0ba98b5fd39c419a5d3e962aaf,117.335
2026-07-24 14:40:34+00:00,11665745000,0x4a9abc759e0b7b0ba98b5fd39c419a5d3e962aaf,116.65745
2026-07-24 14:50:04+00:00,11734000000,0x4a9abc759e0b7b0ba98b5fd39c419a5d3e962aaf,117.34
2026-07-24 14:57:04+00:00,11800500000,0x4a9abc759e0b7b0ba98b5fd39c419a5d3e962aaf,118.005
2026-07-24 15:14:34+00:00,11861930000,0x4a9abc759e0b7b0ba98b5fd39c419a5d3e962aaf,118.6193
2026-07-24 15:46:35+00:00,11793040000,0x4a9abc759e0b7b0ba98b5fd39c419a5d3e962aaf,117.9304
2026-07-24 16:10:35+00:00,11858045000,0x4a9abc759e0b7b0ba98b5fd39c419a5d3e962aaf,118.58045
2026-07-24 16:33:36+00:00,11920500000,0x4a9abc759e0b7b0ba98b5fd39c419a5d3e962aaf,119.205
2026-07-24 16:47:36+00:00,11854500000,0x4a9abc759e0b7b0ba98b5fd39c419a5d3e962aaf,118.545
2026-07-24 18:02:37+00:00,11791000000,0x4a9abc759e0b7b0ba98b5fd39c419a5d3e962aaf,117.91
2026-07-24 18:06:38+00:00,11730345000,0x4a9abc759e0b7b0ba98b5fd39c419a5d3e962aaf,117.30345
2026-07-24 18:30:08+00:00,11667895000,0x4a9abc759e0b7b0ba98b5fd39c419a5d3e962aaf,116.67895
2026-07-24 19:05:39+00:00,11604499999,0x4a9abc759e0b7b0ba98b5fd39c419a5d3e962aaf,116.04499999
2026-07-24 19:13:09+00:00,11543465000,0x4a9abc759e0b7b0ba98b5fd39c419a5d3e962aaf,115.43465
2026-07-24 19:59:40+00:00,11483515000,0x4a9abc759e0b7b0ba98b5fd39c419a5d3e962aaf,114.83515
2026-07-27 00:00:37+00:00,11786500000,0x4a9abc759e0b7b0ba98b5fd39c419a5d3e962aaf,117.865
2026-07-27 00:01:07+00:00,11725999999,0x4a9abc759e0b7b0ba98b5fd39c419a5d3e962aaf,117.25999999
2026-07-27 00:20:07+00:00,11666500000,0x4a9abc759e0b7b0ba98b5fd39c419a5d3e962aaf,116.665
2026-07-27 00:34:08+00:00,11732499999,0x4a9abc759e0b7b0ba98b5fd39c419a5d3e962aaf,117.32499999
2026-07-27 01:09:38+00:00,11672500000,0x4a9abc759e0b7b0ba98b5fd39c419a5d3e962aaf,116.725
2026-07-27 02:02:40+00:00,11736000000,0x4a9abc759e0b7b0ba98b5fd39c419a5d3e962aaf,117.36
2026-07-27 08:01:34+00:00,11832850000,0x4a9abc759e0b7b0ba98b5fd39c419a5d3e962aaf,118.3285
2026-07-27 11:21:38+00:00,11772800000,0x4a9abc759e0b7b0ba98b5fd39c419a5d3e962aaf,117.728
2026-07-27 13:35:41+00:00,11921000000,0x4a9abc759e0b7b0ba98b5fd39c419a5d3e962aaf,119.21
2026-07-27 13:36:11+00:00,11985499999,0x4a9abc759e0b7b0ba98b5fd39c419a5d3e962aaf,119.85499999
2026-07-27 13:37:41+00:00,12067900000,0x4a9abc759e0b7b0ba98b5fd39c419a5d3e962aaf,120.679
2026-07-27 13:46:41+00:00,12141999999,0x4a9abc759e0b7b0ba98b5fd39c419a5d3e962aaf,121.41999999
2026-07-27 13:59:28+00:00,12077850000,0x4a9abc759e0b7b0ba98b5fd39c419a5d3e962aaf,120.7785
2026-07-27 14:16:28+00:00,12139000000,0x4a9abc759e0b7b0ba98b5fd39c419a5d3e962aaf,121.39
2026-07-27 14:23:59+00:00,12074640000,0x4a9abc759e0b7b0ba98b5fd39c419a5d3e962aaf,120.7464
2026-07-27 14:41:04+00:00,12007815000,0x4a9abc759e0b7b0ba98b5fd39c419a5d3e962aaf,120.07815
2026-07-27 14:42:04+00:00,11942155000,0x4a9abc759e0b7b0ba98b5fd39c419a5d3e962aaf,119.42155
