table_name,table_schema
mglodepositvault_call_greenlisttogglerrole,midas_rwa_robinhood
mglodepositvault_call_initialize,midas_rwa_robinhood
mglodepositvault_call_initializev1,midas_rwa_robinhood
mglodepositvault_call_initializev2,midas_rwa_robinhood
mglodepositvault_call_instantdailylimit,midas_rwa_robinhood
mglodepositvault_call_instantfee,midas_rwa_robinhood
mglodepositvault_call_isfreefromminamount,midas_rwa_robinhood
mglodepositvault_call_manual_fullfilment_token,midas_rwa_robinhood
mglodepositvault_call_maxsupplycap,midas_rwa_robinhood
mglodepositvault_call_max_uint,midas_rwa_robinhood
mglodepositvault_call_m_global_greenlisted_role,midas_rwa_robinhood
mglodepositvault_call_m_glo_custom_aggregator_feed_admin_role,midas_rwa_robinhood
mglodepositvault_call_m_glo_deposit_vault_admin_role,midas_rwa_robinhood
mglodepositvault_call_m_glo_redemption_vault_admin_role,midas_rwa_robinhood
mglodepositvault_call_minamount,midas_rwa_robinhood
mglodepositvault_call_minmtokenamountforfirstdeposit,midas_rwa_robinhood
mglodepositvault_call_mintrequests,midas_rwa_robinhood
mglodepositvault_call_mtoken,midas_rwa_robinhood
mglodepositvault_call_mtokendatafeed,midas_rwa_robinhood
mglodepositvault_call_one_hundred_percent,midas_rwa_robinhood
mglodepositvault_call_pause,midas_rwa_robinhood
mglodepositvault_call_pauseadminrole,midas_rwa_robinhood
mglodepositvault_call_paused,midas_rwa_robinhood
mglodepositvault_call_pausefn,midas_rwa_robinhood
mglodepositvault_call_rejectrequest,midas_rwa_robinhood
mglodepositvault_call_removepaymenttoken,midas_rwa_robinhood
mglodepositvault_call_removewaivedfeeaccount,midas_rwa_robinhood
mglodepositvault_call_safeapproverequest,midas_rwa_robinhood
mglodepositvault_call_safebulkapproverequest,midas_rwa_robinhood
mglodepositvault_call_safebulkapproverequestatsavedrate,midas_rwa_robinhood
mglodepositvault_call_sanctionslist,midas_rwa_robinhood
mglodepositvault_call_sanctionslistadminrole,midas_rwa_robinhood
mglodepositvault_call_setfeereceiver,midas_rwa_robinhood
mglodepositvault_call_setgreenlistenable,midas_rwa_robinhood
mglodepositvault_call_setinstantdailylimit,midas_rwa_robinhood
mglodepositvault_call_setinstantfee,midas_rwa_robinhood
mglodepositvault_call_setmaxsupplycap,midas_rwa_robinhood
mglodepositvault_call_setminamount,midas_rwa_robinhood
mglodepositvault_call_setminmtokenamountforfirstdeposit,midas_rwa_robinhood
mglodepositvault_call_setsanctionslist,midas_rwa_robinhood
mglodepositvault_call_settokensreceiver,midas_rwa_robinhood
mglodepositvault_call_setvariationtolerance,midas_rwa_robinhood
mglodepositvault_call_stablecoin_rate,midas_rwa_robinhood
mglodepositvault_call_tokensconfig,midas_rwa_robinhood
mglodepositvault_call_tokensreceiver,midas_rwa_robinhood
mglodepositvault_call_totalminted,midas_rwa_robinhood
mglodepositvault_call_unpause,midas_rwa_robinhood
mglodepositvault_call_unpausefn,midas_rwa_robinhood
mglodepositvault_call_variationtolerance,midas_rwa_robinhood
mglodepositvault_call_vaultrole,midas_rwa_robinhood
mglodepositvault_call_waivedfeerestriction,midas_rwa_robinhood
